
Teste para operação AND com 2 entradas:
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Pesos: [-0.1705225   0.15589861  0.08814341]
Entrada: [1 0 1 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 0 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 0 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 1 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 0 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 1 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 0 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 0 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 0 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 1 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 0 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 0 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 0 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 0 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 1 0], Saída do Perceptron: 0, Rótulo: False
Pesos: [-0.38373158  0.14083642  0.04269531  0.1324093   0.00382014  0.06441909]
Entrada: [0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Pesos: [-0.00683419  0.94268774  0.01501153]
Entrada: [0 0 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 0 1], Saída do Perceptron: 1, Rótulo: True
